geo_code,store_geo_code,store_option_id,population,retail_market,is_open,distance,drive_time,agg_beta,alpha,beta,turnover_no_competition,local_market_share_fraction,turnover_w_competition,competition_impact,turnover
60880904,60881506,1,1180.24201298,3413911.830272125,False,4087.5,8.175,3.1936995999999995,1,0.8094999999999999,1739388.0775236476,0.20221324962162765,690338.205121045,0.3968856714850396,690338.205121045
60880904,60883401,1,1180.24201298,3413911.830272125,False,7209.6,14.4192,3.1936995999999995,1,0.4348479999999999,762094.365695307,0.11984078698595547,409125.8804404751,0.5368441217475787,409125.8804404751
60880904,60881309,1,1180.24201298,3413911.830272125,False,4619.3,9.2386,3.1936995999999995,1,0.745684,1521525.8801630018,0.18928951219678128,646217.7050350313,0.4247168671004148,646217.7050350313
60880904,60883003,1,1180.24201298,3413911.830272125,False,9504.9,19.0098,3.1936995999999995,1,0.159412,409000.2929139218,0.04754151338118302,162302.53496106126,0.3968274296449451,162302.53496106126
60880904,60882402,1,1180.24201298,3413911.830272125,False,5618.3,11.2366,3.1936995999999995,1,0.625804,1196698.9973362698,0.16384432783359598,559350.0891140978,0.46741084463106775,559350.0891140978
60880904,60882101,1,1180.24201298,3413911.830272125,False,7151.8,14.3036,3.1936995999999995,1,0.44178399999999995,777880.2939984854,0.12152000905739198,414858.59653580625,0.533319329126255,414858.59653580625
60880904,60883102,1,1180.24201298,3413911.830272125,False,10559.3,21.1186,3.1936995999999995,1,0.088814,303203.16529378854,0.027056704349983505,92369.20306858396,0.3046445870018635,92369.20306858396
60880904,60881601,1,1180.24201298,3413911.830272125,False,4196.2,8.3924,3.1936995999999995,1,0.7964559999999999,1694857.0116095783,0.19960524847702682,681434.719160129,0.40206030036302676,681434.719160129
60880904,60880903,1,1180.24201298,3413911.830272125,False,1137.7,2.2754,3.1936995999999995,1,1.0,2575769.1646456765,0.238452940215365,814057.3135644064,0.3160443586086598,814057.3135644064
60880904,60880702,1,1180.24201298,3413911.830272125,False,1550.9,3.1018,3.1936995999999995,1,1.0,2519344.0299149384,0.238452940215365,814057.3135644064,0.3231227271457212,814057.3135644064
60880904,60881004,1,1180.24201298,3413911.830272125,False,2604.4,5.2088,3.1936995999999995,1,0.987472,2346968.793780838,0.23617112485887928,806267.3971244032,0.34353562742755966,806267.3971244032
60880904,60882901,1,1180.24201298,3413911.830272125,False,10923.8,21.8476,3.1936995999999995,1,0.08152400000000001,278315.7480511048,0.024891124990672402,84976.10607443865,0.30532266560365534,84976.10607443865
60880904,60882203,1,1180.24201298,3413911.830272125,False,4849.5,9.699,3.1936995999999995,1,0.7180599999999999,1427219.9797635647,0.18356445012622966,626672.8479033329,0.43908637546340157,626672.8479033329
60880904,60881203,1,1180.24201298,3413911.830272125,False,4350.5,8.701,3.1936995999999995,1,0.77794,1631645.0201602594,0.19587376457823616,668695.7621335776,0.40982919315863114,668695.7621335776
60880904,60881603,1,1180.24201298,3413911.830272125,False,3473.1,6.9462,3.1936995999999995,1,0.883228,1991088.968945951,0.2166405898402513,739591.8725727651,0.3714509417247651,739591.8725727651
60880904,60883403,1,1180.24201298,3413911.830272125,False,6829.6,13.6592,3.1936995999999995,1,0.480448,865877.2853355795,0.13076447990276713,446418.40491943824,0.5155677513198932,446418.40491943824
60880904,60882705,1,1180.24201298,3413911.830272125,False,7954.7,15.9094,3.1936995999999995,1,0.34543599999999997,620690.1376854357,0.09760462413477461,333213.5810229712,0.5368436854265647,333213.5810229712
60880904,60882801,1,1180.24201298,3413911.830272125,False,8979.7,17.9594,3.1936995999999995,1,0.22243599999999997,480719.75264427863,0.06511334034866766,222291.20292485182,0.46241329111629437,222291.20292485182
