id_of_Task,taskStartVar,taskEndVar,taskDurationVar,taskStartVarDate,taskEndVarDate,taskAbsenceVar,taskPresenceVar
Plane3_2AJ440-01-225C,1096560.0,1107000.0,10440.0,2017-11-19 22:36:00,2017-11-20 01:30:00,0,1
Plane3_2AJ440-01-230C,1085760.0,1096560.0,10800.0,2017-11-19 19:36:00,2017-11-19 22:36:00,0,1
Plane3_2AJ440-01-235C,1119960.0,1130760.0,10800.0,2017-11-20 05:06:00,2017-11-20 08:06:00,0,1
Plane3_2AJ440-01-250C,1101240.0,1108440.0,7200.0,2017-11-19 23:54:00,2017-11-20 01:54:00,0,1
Plane3_2AJ440-01-255C,1101960.0,1112760.0,10800.0,2017-11-20 00:06:00,2017-11-20 03:06:00,0,1
Plane3_2AJ440-01-260C,1110240.0,1115280.0,5040.0,2017-11-20 02:24:00,2017-11-20 03:48:00,0,1
Plane3_2AJ440-01-265C,1112760.0,1119960.0,7200.0,2017-11-20 03:06:00,2017-11-20 05:06:00,0,1
Plane3_2AJ440-01-275C,1110240.0,1119960.0,9720.0,2017-11-20 02:24:00,2017-11-20 05:06:00,0,1
Plane3_2AJ440-01-301C,1038240.0,1047960.0,9720.0,2017-11-19 06:24:00,2017-11-19 09:06:00,0,1
Plane3_2AJ440-01-305C,1047960.0,1061640.0,13680.0,2017-11-19 09:06:00,2017-11-19 12:54:00,0,1
Plane3_2AJ440-01-310C,1045440.0,1052999.0,7559.0,2017-11-19 08:24:00,2017-11-19 10:29:59,0,1
Plane3_2AJ440-01-315C,1036440.0,1050120.0,13680.0,2017-11-19 05:54:00,2017-11-19 09:42:00,0,1
Plane3_2AJ440-01-320C,1041480.0,1045440.0,3960.0,2017-11-19 07:18:00,2017-11-19 08:24:00,0,1
Plane3_2AJ440-01-321C,1031760.0,1042560.0,10800.0,2017-11-19 04:36:00,2017-11-19 07:36:00,0,1
Plane3_2AJ440-01-322C,1031760.0,1036440.0,4680.0,2017-11-19 04:36:00,2017-11-19 05:54:00,0,1
Plane3_2AJ440-01-325C,1042560.0,1046880.0,4320.0,2017-11-19 07:36:00,2017-11-19 08:48:00,0,1
Plane3_2AJ440-01-330C,1038600.0,1041480.0,2880.0,2017-11-19 06:30:00,2017-11-19 07:18:00,0,1
Plane3_2AJ440-01-335C,842040.0,844200.0,2160.0,2017-11-16 23:54:00,2017-11-17 00:30:00,0,1
Plane3_2AJ440-01-350C,1034640.0,1082160.0,47520.0,2017-11-19 05:24:00,2017-11-19 18:36:00,0,1
Plane3_2AJ440-01-365C,1046880.0,1066320.0,19440.0,2017-11-19 08:48:00,2017-11-19 14:12:00,0,1
Plane3_2AJ440-01-370C,1031760.0,1044000.0,12240.0,2017-11-19 04:36:00,2017-11-19 08:00:00,0,1
Plane3_2AJ440-01-375C,1031760.0,1034640.0,2880.0,2017-11-19 04:36:00,2017-11-19 05:24:00,0,1
Plane3_2AJ440-01-380C,838800.0,842040.0,3240.0,2017-11-16 23:00:00,2017-11-16 23:54:00,0,1
Plane3_2AJ440-01-385C,838800.0,845640.0,6840.0,2017-11-16 23:00:00,2017-11-17 00:54:00,0,1
Plane3_2AJ440-01-390C,838800.0,842040.0,3240.0,2017-11-16 23:00:00,2017-11-16 23:54:00,0,1
Plane3_2AJ440-01-395C,838800.0,842040.0,3240.0,2017-11-16 23:00:00,2017-11-16 23:54:00,0,1
Plane3_2AJ440-01-398C,838800.0,841680.0,2880.0,2017-11-16 23:00:00,2017-11-16 23:48:00,0,1
Plane3_2AJ440-01-700C,1101960.0,1119240.0,17280.0,2017-11-20 00:06:00,2017-11-20 04:54:00,0,1
Plane3_2AJ440-01-705C,1107000.0,1126080.0,19080.0,2017-11-20 01:30:00,2017-11-20 06:48:00,0,1
Plane3_2AJ440-01-710C,1102680.0,1118880.0,16200.0,2017-11-20 00:18:00,2017-11-20 04:48:00,0,1
Plane3_2AJ440-01-711C,1096560.0,1119240.0,22680.0,2017-11-19 22:36:00,2017-11-20 04:54:00,0,1
Plane3_2AJ440-01-712C,1096560.0,1127520.0,30960.0,2017-11-19 22:36:00,2017-11-20 07:12:00,0,1
Plane3_2AJ440-01-715C,1096560.0,1112040.0,15480.0,2017-11-19 22:36:00,2017-11-20 02:54:00,0,1
Plane3_2AJ440-01-720C,1107360.0,1126440.0,19080.0,2017-11-20 01:36:00,2017-11-20 06:54:00,0,1
Plane3_2AJ440-01-725C,1107360.0,1121040.0,13680.0,2017-11-20 01:36:00,2017-11-20 05:24:00,0,1
Plane3_2AJ440-01-730C,1043640.0,1046880.0,3240.0,2017-11-19 07:54:00,2017-11-19 08:48:00,0,1
Plane3_2AJ440-01-732C,1049040.0,1051200.0,2160.0,2017-11-19 09:24:00,2017-11-19 10:00:00,0,1
Plane3_2AJ440-01-733C,1044360.0,1051200.0,6840.0,2017-11-19 08:06:00,2017-11-19 10:00:00,0,1
Plane3_2AJ440-01-734C,845640.0,849600.0,3960.0,2017-11-17 00:54:00,2017-11-17 02:00:00,0,1
Plane3_2AJ440-01-735C,844200.0,845640.0,1440.0,2017-11-17 00:30:00,2017-11-17 00:54:00,0,1
Plane3_2AJ440-01-736C,1046880.0,1049040.0,2160.0,2017-11-19 08:48:00,2017-11-19 09:24:00,0,1
Plane3_2AJ440-01-738C,1045440.0,1054800.0,9360.0,2017-11-19 08:24:00,2017-11-19 11:00:00,0,1
Plane3_2AJ440-01-744C,841680.0,845640.0,3960.0,2017-11-16 23:48:00,2017-11-17 00:54:00,0,1
Plane3_2AJ440-01-746C,845640.0,849600.0,3960.0,2017-11-17 00:54:00,2017-11-17 02:00:00,0,1
Plane3_2AJ440-01-750C,1113840.0,1121399.0,7559.0,2017-11-20 03:24:00,2017-11-20 05:29:59,0,1
Plane3_2AJ440-01-755C,1119960.0,1129320.0,9360.0,2017-11-20 05:06:00,2017-11-20 07:42:00,0,1
Plane3_2AJ440-01-775C,1044000.0,1045440.0,1440.0,2017-11-19 08:00:00,2017-11-19 08:24:00,0,1
Plane3_2AJ440-01-780C,842040.0,844200.0,2160.0,2017-11-16 23:54:00,2017-11-17 00:30:00,0,1
Plane3_2AJ440-01-795C,842040.0,846000.0,3960.0,2017-11-16 23:54:00,2017-11-17 01:00:00,0,1
Plane3_2AJ440-02-105C,1363320.0,1385640.0,22320.0,2017-11-23 00:42:00,2017-11-23 06:54:00,0,1
Plane3_2AJ440-02-110C,1357200.0,1375920.0,18720.0,2017-11-22 23:00:00,2017-11-23 04:12:00,0,1
Plane3_2AJ440-02-150C,1386360.0,1402200.0,15840.0,2017-11-23 07:06:00,2017-11-23 11:30:00,0,1
Plane3_2AJ440-02-155C,1357200.0,1371600.0,14400.0,2017-11-22 23:00:00,2017-11-23 03:00:00,0,1
Plane3_2AJ440-02-765C,1385640.0,1416600.0,30960.0,2017-11-23 06:54:00,2017-11-23 15:30:00,0,1
Plane3_2AJ440-02-770C,1363320.0,1392120.0,28800.0,2017-11-23 00:42:00,2017-11-23 08:42:00,0,1
Plane3_2AJ440-02-785C,1357200.0,1363320.0,6120.0,2017-11-22 23:00:00,2017-11-23 00:42:00,0,1
Plane3_2AJ440-02-790C,1357200.0,1363320.0,6120.0,2017-11-22 23:00:00,2017-11-23 00:42:00,0,1
Plane3_2AJ440-02-8A02,1363320.0,1467720.0,104400.0,2017-11-23 00:42:00,2017-11-24 05:42:00,0,1
Plane3_2AJ440-02-8A03,1467720.0,1514520.0,46800.0,2017-11-24 05:42:00,2017-11-24 18:42:00,0,1
Plane3_2AJ440-02-8A04,1467720.0,1546920.0,79200.0,2017-11-24 05:42:00,2017-11-25 03:42:00,0,1
Plane3_2AJ440-02-8A05,1363320.0,1426320.0,63000.0,2017-11-23 00:42:00,2017-11-23 18:12:00,0,1
Plane3_2AJ450-01-101C,979560.0,1031760.0,52200.0,2017-11-18 14:06:00,2017-11-19 04:36:00,0,1
Plane3_2AJ450-01-235C,838800.0,844920.0,6120.0,2017-11-16 23:00:00,2017-11-17 00:42:00,0,1
Plane3_2AJ450-01-240C,838800.0,842400.0,3600.0,2017-11-16 23:00:00,2017-11-17 00:00:00,0,1
Plane3_2AJ450-01-325C,857160.0,901440.0,44280.0,2017-11-17 04:06:00,2017-11-17 16:24:00,0,1
Plane3_2AJ450-01-330C,856440.0,900720.0,44280.0,2017-11-17 03:54:00,2017-11-17 16:12:00,0,1
Plane3_2AJ450-01-335C,857160.0,906840.0,49680.0,2017-11-17 04:06:00,2017-11-17 17:54:00,0,1
Plane3_2AJ450-01-340C,856440.0,894240.0,37800.0,2017-11-17 03:54:00,2017-11-17 14:24:00,0,1
Plane3_2AJ450-01-425C,844920.0,857160.0,12240.0,2017-11-17 00:42:00,2017-11-17 04:06:00,0,1
Plane3_2AJ450-01-430C,844200.0,856440.0,12240.0,2017-11-17 00:30:00,2017-11-17 03:54:00,0,1
Plane3_2AJ450-01-460CA,919800.0,925560.0,5760.0,2017-11-17 21:30:00,2017-11-17 23:06:00,0,1
Plane3_2AJ450-01-465C,906840.0,925920.0,19080.0,2017-11-17 17:54:00,2017-11-17 23:12:00,0,1
Plane3_2AJ450-01-470C,900720.0,919800.0,19080.0,2017-11-17 16:12:00,2017-11-17 21:30:00,0,1
Plane3_2AJ450-01-510C,1071000.0,1077840.0,6840.0,2017-11-19 15:30:00,2017-11-19 17:24:00,0,1
Plane3_2AJ450-01-515C,1077840.0,1090080.0,12240.0,2017-11-19 17:24:00,2017-11-19 20:48:00,0,1
Plane3_2AJ450-01-526C,1067760.0,1069560.0,1800.0,2017-11-19 14:36:00,2017-11-19 15:06:00,0,1
Plane3_2AJ450-01-528C,1085760.0,1096560.0,10800.0,2017-11-19 19:36:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-529C,1080360.0,1091160.0,10800.0,2017-11-19 18:06:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-532C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-533C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-536C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-537C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-540C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-541C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-544C,1080360.0,1091160.0,10800.0,2017-11-19 18:06:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-545C,1080360.0,1091160.0,10800.0,2017-11-19 18:06:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-550C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-551C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-554C,1080360.0,1089720.0,9360.0,2017-11-19 18:06:00,2017-11-19 20:42:00,0,1
Plane3_2AJ450-01-555C,1080360.0,1091160.0,10800.0,2017-11-19 18:06:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-558C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-559C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-562C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-563C,1069560.0,1080360.0,10800.0,2017-11-19 15:06:00,2017-11-19 18:06:00,0,1
Plane3_2AJ450-01-566C,1091160.0,1096920.0,5760.0,2017-11-19 21:06:00,2017-11-19 22:42:00,0,1
Plane3_2AJ450-01-567C,1085760.0,1096560.0,10800.0,2017-11-19 19:36:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-570C,1095120.0,1105920.0,10800.0,2017-11-19 22:12:00,2017-11-20 01:12:00,0,1
Plane3_2AJ450-01-571C,1080360.0,1091160.0,10800.0,2017-11-19 18:06:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-574C,1096560.0,1107360.0,10800.0,2017-11-19 22:36:00,2017-11-20 01:36:00,0,1
Plane3_2AJ450-01-575C,1096560.0,1107360.0,10800.0,2017-11-19 22:36:00,2017-11-20 01:36:00,0,1
Plane3_2AJ450-01-628C,1096560.0,1101960.0,5400.0,2017-11-19 22:36:00,2017-11-20 00:06:00,0,1
Plane3_2AJ450-01-629C,1091160.0,1096560.0,5400.0,2017-11-19 21:06:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-632C,1080360.0,1085760.0,5400.0,2017-11-19 18:06:00,2017-11-19 19:36:00,0,1
Plane3_2AJ450-01-633C,1091160.0,1096560.0,5400.0,2017-11-19 21:06:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-636C,1085760.0,1091160.0,5400.0,2017-11-19 19:36:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-637C,1080360.0,1085760.0,5400.0,2017-11-19 18:06:00,2017-11-19 19:36:00,0,1
Plane3_2AJ450-01-640C,1080360.0,1085760.0,5400.0,2017-11-19 18:06:00,2017-11-19 19:36:00,0,1
Plane3_2AJ450-01-641C,1085760.0,1091160.0,5400.0,2017-11-19 19:36:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-644C,1091160.0,1096560.0,5400.0,2017-11-19 21:06:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-645C,1091160.0,1096560.0,5400.0,2017-11-19 21:06:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-650C,1080360.0,1085760.0,5400.0,2017-11-19 18:06:00,2017-11-19 19:36:00,0,1
Plane3_2AJ450-01-651C,1080360.0,1085760.0,5400.0,2017-11-19 18:06:00,2017-11-19 19:36:00,0,1
Plane3_2AJ450-01-654C,1089720.0,1095120.0,5400.0,2017-11-19 20:42:00,2017-11-19 22:12:00,0,1
Plane3_2AJ450-01-655C,1091160.0,1096560.0,5400.0,2017-11-19 21:06:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-658C,1085760.0,1091160.0,5400.0,2017-11-19 19:36:00,2017-11-19 21:06:00,0,1
Plane3_2AJ450-01-659C,1091160.0,1096560.0,5400.0,2017-11-19 21:06:00,2017-11-19 22:36:00,0,1
Plane3_2AJ450-01-662C,1080360.0,1085760.0,5400.0,2017-11-19 18:06:00,2017-11-19 19:36:00,0,1
Plane3_2AJ450-01-663C,1096560.0,1101960.0,5400.0,2017-11-19 22:36:00,2017-11-20 00:06:00,0,1
Plane3_2AJ450-01-666C,1096920.0,1101240.0,4320.0,2017-11-19 22:42:00,2017-11-19 23:54:00,0,1
Plane3_2AJ450-01-667C,1101960.0,1107360.0,5400.0,2017-11-20 00:06:00,2017-11-20 01:36:00,0,1
Plane3_2AJ450-01-670C,1105920.0,1110240.0,4320.0,2017-11-20 01:12:00,2017-11-20 02:24:00,0,1
Plane3_2AJ450-01-671C,1096560.0,1101960.0,5400.0,2017-11-19 22:36:00,2017-11-20 00:06:00,0,1
Plane3_2AJ450-01-674C,1108440.0,1113840.0,5400.0,2017-11-20 01:54:00,2017-11-20 03:24:00,0,1
Plane3_2AJ450-01-675C,1107360.0,1110240.0,2880.0,2017-11-20 01:36:00,2017-11-20 02:24:00,0,1
Plane3_2AJ450-01-705C,1046160.0,1067760.0,21600.0,2017-11-19 08:36:00,2017-11-19 14:36:00,0,1
Plane3_2AJ450-01-710C,1046879.0,1059119.0,12240.0,2017-11-19 08:47:59,2017-11-19 12:11:59,0,1
Plane3_2AJ450-01-715C,1031760.0,1046160.0,14400.0,2017-11-19 04:36:00,2017-11-19 08:36:00,0,1
Plane3_2AJ450-01-720C,1031760.0,1046879.0,15119.0,2017-11-19 04:36:00,2017-11-19 08:47:59,0,1
Plane3_2AJ450-01-725C,1031760.0,1044360.0,12600.0,2017-11-19 04:36:00,2017-11-19 08:06:00,0,1
Plane3_2AJ450-01-730C,1031760.0,1043640.0,11880.0,2017-11-19 04:36:00,2017-11-19 07:54:00,0,1
Plane3_2AJ450-01-755C,1042560.0,1054800.0,12240.0,2017-11-19 07:36:00,2017-11-19 11:00:00,0,1
Plane3_2AJ450-01-760C,1042560.0,1053360.0,10800.0,2017-11-19 07:36:00,2017-11-19 10:36:00,0,1
Plane3_2AJ450-01-765D,1031760.0,1047600.0,15840.0,2017-11-19 04:36:00,2017-11-19 09:00:00,0,1
Plane3_2AJ450-01-770D,1031760.0,1038600.0,6840.0,2017-11-19 04:36:00,2017-11-19 06:30:00,0,1
Plane3_2AJ450-01-775C,1031760.0,1042560.0,10800.0,2017-11-19 04:36:00,2017-11-19 07:36:00,0,1
Plane3_2AJ450-01-780C,1031760.0,1042560.0,10800.0,2017-11-19 04:36:00,2017-11-19 07:36:00,0,1
Plane3_2AJ450-01-8MV4,925920.0,935640.0,9720.0,2017-11-17 23:12:00,2017-11-18 01:54:00,0,1
Plane3_2AJ450-01-8MV5,969840.0,979560.0,9720.0,2017-11-18 11:24:00,2017-11-18 14:06:00,0,1
Plane3_2AJ450-01-915C,1031760.0,1055880.0,24120.0,2017-11-19 04:36:00,2017-11-19 11:18:00,0,1
Plane3_2AJ450-01-925C,1047600.0,1071000.0,23400.0,2017-11-19 09:00:00,2017-11-19 15:30:00,0,1
Plane3_2AJ450-01-930C,935640.0,969840.0,34200.0,2017-11-18 01:54:00,2017-11-18 11:24:00,0,1
Plane3_2AJ450-01-935C,935640.0,944280.0,8640.0,2017-11-18 01:54:00,2017-11-18 04:18:00,0,1
Plane3_2AJ450-01-940C,935640.0,952560.0,16920.0,2017-11-18 01:54:00,2017-11-18 06:36:00,0,1
Plane3_2AJ450-01-LF01,838800.0,860040.0,21240.0,2017-11-16 23:00:00,2017-11-17 04:54:00,0,1
Plane3_2AJ450-01-LF02,860040.0,881280.0,21240.0,2017-11-17 04:54:00,2017-11-17 10:48:00,0,1
Plane3_2AJ450-01-MV01A,838800.0,853200.0,14400.0,2017-11-16 23:00:00,2017-11-17 03:00:00,0,1
Plane4_2AJ420-03-655C,2394000.0,2408400.0,14400.0,2017-12-04 23:00:00,2017-12-05 03:00:00,0,1
Plane4_2AJ420-03-660C,2394000.0,2408400.0,14400.0,2017-12-04 23:00:00,2017-12-05 03:00:00,0,1
Plane4_2AJ420-04-605C,2922120.0,2931840.0,9720.0,2017-12-11 01:42:00,2017-12-11 04:24:00,0,1
Plane4_2AJ420-04-610C,2912400.0,2922120.0,9720.0,2017-12-10 23:00:00,2017-12-11 01:42:00,0,1
Plane4_2AJ420-05-03FAA,3432600.0,3445200.0,12600.0,2017-12-16 23:30:00,2017-12-17 03:00:00,0,1
Plane4_2AJ420-05-04FAA,3430440.0,3443040.0,12600.0,2017-12-16 22:54:00,2017-12-17 02:24:00,0,1
Plane4_2AJ420-05-06FAA,3405600.0,3418200.0,12600.0,2017-12-16 16:00:00,2017-12-16 19:30:00,0,1
Plane4_2AJ420-05-07FAA,3387600.0,3400200.0,12600.0,2017-12-16 11:00:00,2017-12-16 14:30:00,0,1
Plane4_2AJ430-01-005UA,1401120.0,1410480.0,9360.0,2017-11-23 11:12:00,2017-11-23 13:48:00,0,1
Plane4_2AJ430-01-009UA,1431360.0,1454040.0,22680.0,2017-11-23 19:36:00,2017-11-24 01:54:00,0,1
Plane4_2AJ430-01-011UA,1410480.0,1431360.0,20880.0,2017-11-23 13:48:00,2017-11-23 19:36:00,0,1
Plane4_2AJ430-01-014WA,1360440.0,1363680.0,3240.0,2017-11-22 23:54:00,2017-11-23 00:48:00,0,1
Plane4_2AJ430-01-504YA,1360800.0,1389600.0,28800.0,2017-11-23 00:00:00,2017-11-23 08:00:00,0,1
Plane4_2AJ430-01-505YA,1553400.0,1582200.0,28800.0,2017-11-25 05:30:00,2017-11-25 13:30:00,0,1
Plane4_2AJ430-01-506YA,1389600.0,1411200.0,21600.0,2017-11-23 08:00:00,2017-11-23 14:00:00,0,1
Plane4_2AJ430-01-507YA,1582200.0,1622520.0,40320.0,2017-11-25 13:30:00,2017-11-26 00:42:00,0,1
Plane4_2AJ430-01-540WB,1357200.0,1360800.0,3600.0,2017-11-22 23:00:00,2017-11-23 00:00:00,0,1
Plane4_2AJ430-01-541WA,1366560.0,1370520.0,3960.0,2017-11-23 01:36:00,2017-11-23 02:42:00,0,1
Plane4_2AJ430-01-601CA,1357200.0,1365480.0,8280.0,2017-11-22 23:00:00,2017-11-23 01:18:00,0,1
Plane4_2AJ430-01-605YA,1371600.0,1400040.0,28440.0,2017-11-23 03:00:00,2017-11-23 10:54:00,0,1
Plane4_2AJ430-01-606UA,1363680.0,1370160.0,6480.0,2017-11-23 00:48:00,2017-11-23 02:36:00,0,1
Plane4_2AJ430-01-607YA,1400040.0,1420920.0,20880.0,2017-11-23 10:54:00,2017-11-23 16:42:00,0,1
Plane4_2AJ430-01-608YB,1370160.0,1393200.0,23040.0,2017-11-23 02:36:00,2017-11-23 09:00:00,0,1
Plane4_2AJ430-01-609UB,1420920.0,1436039.0,15119.0,2017-11-23 16:42:00,2017-11-23 20:53:59,0,1
Plane4_2AJ430-01-610YA,1393200.0,1404000.0,10800.0,2017-11-23 09:00:00,2017-11-23 12:00:00,0,1
Plane4_2AJ430-01-611YA,1436039.0,1452959.0,16920.0,2017-11-23 20:53:59,2017-11-24 01:35:59,0,1
Plane4_2AJ430-01-612YA,1404000.0,1413360.0,9360.0,2017-11-23 12:00:00,2017-11-23 14:36:00,0,1
Plane4_2AJ430-01-613YA,1452959.0,1469159.0,16200.0,2017-11-24 01:35:59,2017-11-24 06:05:59,0,1
Plane4_2AJ430-01-614YA,1413360.0,1426320.0,12960.0,2017-11-23 14:36:00,2017-11-23 18:12:00,0,1
Plane4_2AJ430-01-615CA,1365480.0,1371600.0,6120.0,2017-11-23 01:18:00,2017-11-23 03:00:00,0,1
Plane4_2AJ430-01-621WB,1550160.0,1553400.0,3240.0,2017-11-25 04:36:00,2017-11-25 05:30:00,0,1
Plane4_2AJ430-01-622WB,1357200.0,1359000.0,1800.0,2017-11-22 23:00:00,2017-11-22 23:30:00,0,1
Plane4_2AJ430-01-625CA,1371600.0,1381320.0,9720.0,2017-11-23 03:00:00,2017-11-23 05:42:00,0,1
Plane4_2AJ430-01-648CA,1411200.0,1413000.0,1800.0,2017-11-23 14:00:00,2017-11-23 14:30:00,0,1
Plane4_2AJ430-01-704UA,1409039.0,1488239.0,79200.0,2017-11-23 13:23:59,2017-11-24 11:23:59,0,1
Plane4_2AJ430-01-706YA,1372319.0,1386719.0,14400.0,2017-11-23 03:11:59,2017-11-23 07:11:59,0,1
Plane4_2AJ430-01-726UA,1488239.0,1495439.0,7200.0,2017-11-24 11:23:59,2017-11-24 13:23:59,0,1
Plane4_2AJ430-01-728CA,1357200.0,1363680.0,6480.0,2017-11-22 23:00:00,2017-11-23 00:48:00,0,1
Plane4_2AJ430-01-745CA,1469159.0,1474199.0,5040.0,2017-11-24 06:05:59,2017-11-24 07:29:59,0,1
Plane4_2AJ430-01-752WA,1357200.0,1360440.0,3240.0,2017-11-22 23:00:00,2017-11-22 23:54:00,0,1
Plane4_2AJ430-01-754CA,1386719.0,1409039.0,22320.0,2017-11-23 07:11:59,2017-11-23 13:23:59,0,1
Plane4_2AJ430-01-757YA,1383120.0,1401120.0,18000.0,2017-11-23 06:12:00,2017-11-23 11:12:00,0,1
Plane4_2AJ430-01-821WA,1406520.0,1409760.0,3240.0,2017-11-23 12:42:00,2017-11-23 13:36:00,0,1
Plane4_2AJ430-01-823CA,1359000.0,1364760.0,5760.0,2017-11-22 23:30:00,2017-11-23 01:06:00,0,1
Plane4_2AJ430-01-825CA,1364760.0,1375560.0,10800.0,2017-11-23 01:06:00,2017-11-23 04:06:00,0,1
Plane4_2AJ430-01-829CA,1401120.0,1406520.0,5400.0,2017-11-23 11:12:00,2017-11-23 12:42:00,0,1
Plane4_2AJ430-01-831WA,1409760.0,1415520.0,5760.0,2017-11-23 13:36:00,2017-11-23 15:12:00,0,1
Plane4_2AJ430-01-833WA,1415520.0,1423079.0,7559.0,2017-11-23 15:12:00,2017-11-23 17:17:59,0,1
Plane4_2AJ430-01-837WA,1423079.0,1448279.0,25200.0,2017-11-23 17:17:59,2017-11-24 00:17:59,0,1
Plane4_2AJ430-01-839WA,1448279.0,1473479.0,25200.0,2017-11-24 00:17:59,2017-11-24 07:17:59,0,1
Plane4_2AJ430-01-903XA,1426320.0,1442520.0,16200.0,2017-11-23 18:12:00,2017-11-23 22:42:00,0,1
Plane4_2AJ430-01-904UA,1357200.0,1372319.0,15119.0,2017-11-22 23:00:00,2017-11-23 03:11:59,0,1
Plane4_2AJ430-01-905UA,1413000.0,1428480.0,15480.0,2017-11-23 14:30:00,2017-11-23 18:48:00,0,1
Plane4_2AJ430-01-906XA,1428480.0,1445040.0,16560.0,2017-11-23 18:48:00,2017-11-23 23:24:00,0,1
Plane4_2AJ430-01-950WA,1370520.0,1371600.0,1080.0,2017-11-23 02:42:00,2017-11-23 03:00:00,0,1
Plane4_2AJ430-01-951WA,1363680.0,1366560.0,2880.0,2017-11-23 00:48:00,2017-11-23 01:36:00,0,1
Plane4_2AJ430-01-989UB,1357200.0,1383120.0,25920.0,2017-11-22 23:00:00,2017-11-23 06:12:00,0,1
Plane4_2AJ430-02-013UA,1902600.0,1923480.0,20880.0,2017-11-29 06:30:00,2017-11-29 12:18:00,0,1
Plane4_2AJ430-02-017UA,1875600.0,1902600.0,27000.0,2017-11-28 23:00:00,2017-11-29 06:30:00,0,1
Plane4_2AJ430-02-029WA,1923480.0,1934280.0,10800.0,2017-11-29 12:18:00,2017-11-29 15:18:00,0,1
Plane4_2AJ430-02-031WA,1934280.0,1946880.0,12600.0,2017-11-29 15:18:00,2017-11-29 18:48:00,0,1
Plane4_2AJ430-02-104YA,1986120.0,2020320.0,34200.0,2017-11-30 05:42:00,2017-11-30 15:12:00,0,1
Plane4_2AJ430-02-105Y,2065320.0,2081520.0,16200.0,2017-12-01 03:42:00,2017-12-01 08:12:00,0,1
Plane4_2AJ430-02-106YA,2020320.0,2058120.0,37800.0,2017-11-30 15:12:00,2017-12-01 01:42:00,0,1
Plane4_2AJ430-02-107YA,2081520.0,2102040.0,20520.0,2017-12-01 08:12:00,2017-12-01 13:54:00,0,1
Plane4_2AJ430-02-108YA,2058120.0,2088000.0,29880.0,2017-12-01 01:42:00,2017-12-01 10:00:00,0,1
Plane4_2AJ430-02-109Y,2102040.0,2125440.0,23400.0,2017-12-01 13:54:00,2017-12-01 20:24:00,0,1
Plane4_2AJ430-02-116UA,2088000.0,2106000.0,18000.0,2017-12-01 10:00:00,2017-12-01 15:00:00,0,1
Plane4_2AJ430-02-118U,2136239.0,2163239.0,27000.0,2017-12-01 23:23:59,2017-12-02 06:53:59,0,1
Plane4_2AJ430-02-144UA,2106000.0,2136239.0,30239.0,2017-12-01 15:00:00,2017-12-01 23:23:59,0,1
Plane4_2AJ430-02-145U,2125440.0,2134440.0,9000.0,2017-12-01 20:24:00,2017-12-01 22:54:00,0,1
Plane4_2AJ430-02-147U,2148840.0,2181240.0,32400.0,2017-12-02 02:54:00,2017-12-02 11:54:00,0,1
Plane4_2AJ430-02-148UB,2183039.0,2211839.0,28800.0,2017-12-02 12:23:59,2017-12-02 20:23:59,0,1
Plane4_2AJ430-02-1MV2A,1940040.0,1954440.0,14400.0,2017-11-29 16:54:00,2017-11-29 20:54:00,0,1
